transaction_id,iso_score,rf_score,svm_score,xgb_score,ensemble_score,fraud_prediction,risk_level
294,0.1501676388511975,0.0,0.5081186005794719,0.0788007,0.1767633530663364,0,LOW RISK
295,0.1821288896672544,0.0,0.5080260510827374,0.18937565,0.21077620416987353,0,LOW RISK
296,0.1501676388511975,0.0,0.5080260510827374,0.13126329,0.18985586200975396,0,LOW RISK
297,0.1821288896672544,0.0,0.5083027875633654,0.028234199,0.17056002449665744,0,LOW RISK
298,0.0,0.0,0.508333578051823,0.09574487,0.1510196121637269,0,LOW RISK
299,0.11630559101457214,0.0,0.5082728080086228,0.39423847,0.24888893820128596,0,LOW RISK
300,0.08433989593518411,0.0,0.5,0.21151266,0.19474614294197684,0,LOW RISK
301,0.23260263884577342,0.0,0.5,0.05856562,0.18616193285239377,0,LOW RISK
302,0.18271274864111228,0.0,0.5,0.29641348,0.2356459200370985,0,LOW RISK
303,0.1613686283029973,0.0,0.5,0.032454707,0.16538740234271407,0,LOW RISK
304,0.1613686283029973,0.0,0.5,0.16030376,0.19734966480926394,0,LOW RISK
305,0.08433989593518411,0.0,0.5,0.22072677,0.19704967247274047,0,LOW RISK
306,0.1501676388511975,0.0,0.5,0.12672895,0.18671576575298943,0,LOW RISK
307,0.08433989593518411,0.0,0.5,0.08847444,0.16398658858564025,0,LOW RISK
308,0.2427627168121327,0.0,0.5,0.2605103,0.23868011726980187,0,LOW RISK
309,0.08433989593518411,0.0,0.5,0.21161306,0.19477124394800788,0,LOW RISK
310,0.2427627168121327,0.0,0.5,0.06824975,0.19061498015170075,0,LOW RISK
311,0.05247159735138196,0.0,0.5,0.2841052,0.2065206223443647,0,LOW RISK
312,0.11630559101457214,0.0,0.5,0.12482453,0.1794672510470049,0,LOW RISK
313,0.0,0.0,0.5,0.10556331,0.15139082819223404,0,LOW RISK
314,0.0,0.0,0.5,0.13757347,0.15939336642622948,0,LOW RISK
315,0.05247159735138196,0.0,0.5,0.03075518,0.14318311468665795,0,LOW RISK
316,0.1613686283029973,0.0,0.5,0.0367894,0.16647107532069802,0,LOW RISK
317,0.08433989593518411,0.0,0.5,0.2972189,0.2161727014365447,0,LOW RISK
318,0.10432442520176018,0.0,0.5,0.028268566,0.15293202662912933,0,LOW RISK
319,0.18271274864111228,0.0,0.5,0.07049701,0.17916680313534317,0,LOW RISK
320,0.2427627168121327,0.0,0.5,0.008644039,0.17571355306525804,0,LOW RISK
321,0.18271274864111228,0.0,0.5,0.099573605,0.186435950918861,0,LOW RISK
322,0.1501676388511975,0.0,0.5,0.13060625,0.18768509001393952,0,LOW RISK
323,0.05247159735138196,0.0,0.5,0.05498264,0.1492399794325729,0,LOW RISK
324,0.0,0.0,0.5,0.16274013,0.1656850315630436,0,LOW RISK
325,0.11630559101457214,0.0,0.5,0.054350894,0.1618488416890399,0,LOW RISK
326,0.1821288896672544,0.0,0.5,0.06174223,0.1768613357459032,0,LOW RISK
327,0.10432442520176018,0.0,0.5,0.04036398,0.15595587968898741,0,LOW RISK
328,0.1501676388511975,0.0,0.5,0.20301922,0.2057883319344107,0,LOW RISK
329,0.1501676388511975,0.0,0.5,0.07053109,0.17266630091627277,0,LOW RISK
330,0.05247159735138196,0.0,0.5,0.1786617,0.18015974548613028,0,LOW RISK
331,0.1501676388511975,0.0,0.5,0.1736073,0.19843535394330658,0,LOW RISK
332,0.1501676388511975,0.0,0.5,0.08831044,0.1771111384864632,0,LOW RISK
333,0.10432442520176018,0.0,0.5,0.21738288,0.20021060455662934,0,LOW RISK
334,0.0,0.0,0.5,0.04836241,0.13709060288965702,0,LOW RISK
335,0.10432442520176018,0.0,0.5,0.069329135,0.16319716882033078,0,LOW RISK
336,0.23260263884577342,0.0,0.5,0.10889208,0.19874354856116214,0,LOW RISK
337,0.1821288896672544,0.0,0.5,0.30367544,0.23734463866695996,0,LOW RISK
338,0.1821288896672544,0.0,0.5,0.15704441,0.2006868806098425,0,LOW RISK
339,0.0,0.0,0.5,0.064379655,0.14109491370618343,0,LOW RISK
340,0.1501676388511975,0.0,0.5,0.03520331,0.1638343556683246,0,LOW RISK
341,0.05247159735138196,0.0,0.5,0.24164115,0.1959046067014833,0,LOW RISK
342,0.0,0.0,0.5,0.24687311,0.18671827763319016,0,LOW RISK
343,0.1501676388511975,0.0,0.5,0.3516821,0.24295405195017494,0,LOW RISK
344,0.08433989593518411,0.0,0.5,0.06309693,0.15764221245374804,0,LOW RISK
345,0.19811161403552438,0.0,0.5,0.1395434,0.199508172610791,0,LOW RISK
346,0.08433989593518411,0.0,0.5,0.5261113,0.2733958053770316,0,LOW RISK
347,0.23260263884577342,0.0,0.5,0.026072579,0.1780386723953251,0,LOW RISK
348,0.0,0.0,0.5,0.034080368,0.13352009188383818,0,LOW RISK
349,0.1821288896672544,0.0,0.5,0.101348594,0.18676292639121647,0,LOW RISK
350,0.11630559101457214,0.0,0.5,0.09351827,0.17164068621348305,0,LOW RISK
351,0.08433989593518411,0.0,0.5,0.0482533,0.15393130456980592,0,LOW RISK
352,0.05247159735138196,0.0,0.5,0.16781355,0.17744770807181792,0,LOW RISK
353,0.1613686283029973,0.0,0.5,0.26838133,0.22436905750826716,0,LOW RISK
354,0.1501676388511975,0.0,0.5,0.1099268,0.18251522713263668,0,LOW RISK
355,0.18271274864111228,0.0,0.5,0.16406669,0.20255922153479633,0,LOW RISK
356,0.1501676388511975,0.0,0.5,0.20177984,0.20547848836441673,0,LOW RISK
357,0.05247159735138196,0.0,0.5,0.086849034,0.15720657792841392,0,LOW RISK
358,0.1501676388511975,0.0,0.5,0.23718274,0.21432921186943688,0,LOW RISK
359,0.19811161403552438,0.0,0.5,0.04184351,0.17508320059815197,0,LOW RISK
360,0.10432442520176018,0.0,0.5,0.24168754,0.20628676910025803,0,LOW RISK
361,0.08433989593518411,0.0,0.5,0.09467525,0.16553679177489405,0,LOW RISK
362,0.1821288896672544,0.0,0.5,0.17787342,0.20589413236722584,0,LOW RISK
363,0.0,0.0,0.5,0.20412701,0.17603175342082977,0,LOW RISK
364,0.05247159735138196,0.0,0.5,0.10172873,0.1609265019462009,0,LOW RISK
365,0.08433989593518411,0.0,0.5,0.07816603,0.16140948677387362,0,LOW RISK
366,0.1501676388511975,0.0,0.5,0.053994488,0.16853214976300634,0,LOW RISK
367,0.0,0.0,0.5,0.28205281,0.19551320374011993,0,LOW RISK
368,0.0,0.0,0.5,0.16680741,0.16670185327529907,0,LOW RISK
369,0.23260263884577342,0.0,0.5,0.055900108,0.18549555478645005,0,LOW RISK
370,0.1821288896672544,0.0,0.5,0.18324378,0.20723672326550122,0,LOW RISK
371,0.1501676388511975,0.0,0.5,0.046294764,0.16660721869130768,0,LOW RISK
372,0.0,0.0,0.5,0.49787694,0.24946923553943634,0,LOW RISK
373,0.11630559101457214,0.0,0.5,0.18955806,0.1956506329471962,0,LOW RISK
374,0.1821288896672544,0.0,0.5,0.31942454,0.24128191288456555,0,LOW RISK
375,0.11630559101457214,0.0,0.5,0.19418386,0.19680708226512833,0,LOW RISK
376,0.10432442520176018,0.0,0.5,0.047912426,0.1578429916135761,0,LOW RISK
377,0.23260263884577342,0.0,0.5,0.057730995,0.1859532765488092,0,LOW RISK
378,0.1501676388511975,0.0,0.5,0.11195633,0.18302260980864204,0,LOW RISK
379,0.1821288896672544,0.0,0.5,0.172182,0.2044712763641798,0,LOW RISK
380,0.11630559101457214,0.0,0.5,0.044727247,0.15944293000500365,0,LOW RISK
381,0.2427627168121327,0.0,0.5,0.07360991,0.19195502108876683,0,LOW RISK
382,0.1821288896672544,0.0,0.5,0.16128775,0.2017477166269743,0,LOW RISK
383,0.08433989593518411,0.0,0.5,0.19792177,0.19134842114474898,0,LOW RISK
384,0.10432442520176018,0.0,0.5,0.11284803,0.17407689217550484,0,LOW RISK
385,0.1821288896672544,0.0,0.5,0.2910839,0.23419675346359844,0,LOW RISK
386,0.10432442520176018,0.0,0.5,0.10276546,0.1715562508635017,0,LOW RISK
387,0.08433989593518411,0.0,0.5,0.229985,0.19936422886278754,0,LOW RISK
388,0.1613686283029973,0.0,0.5,0.3942061,0.25582525232628706,0,LOW RISK
389,0.2427627168121327,0.0,0.5,0.12938727,0.20589936195855119,0,LOW RISK
390,0.08433989593518411,0.0,0.5,0.119282246,0.1716885405960334,0,LOW RISK
391,0.1613686283029973,0.0,0.5,0.16282341,0.19797957787112117,0,LOW RISK
392,0.1613686283029973,0.0,0.5,0.37805307,0.25178699293927076,0,LOW RISK
393,0.2427627168121327,0.0,0.5,0.02974491,0.18098877088149168,0,LOW RISK
394,0.1821288896672544,0.0,0.5,0.1543517,0.20001370202645893,0,LOW RISK
395,0.0,0.0,0.5,0.4932906,0.24832265079021454,0,LOW RISK
396,0.08433989593518411,0.0,0.5,0.044341266,0.15295329572584754,0,LOW RISK
397,0.19811161403552438,0.0,0.5,0.02580542,0.17107367763483672,0,LOW RISK
398,0.08433989593518411,0.0,0.5,0.09107216,0.1646360184433711,0,LOW RISK
399,0.1501676388511975,0.0,0.5,0.036469966,0.1641510193135325,0,LOW RISK
400,0.1821288896672544,0.0,0.5,0.108548746,0.18856296431169148,0,LOW RISK
401,0.1501676388511975,0.0,0.5,0.10091146,0.18026139297445454,0,LOW RISK
402,0.08433989593518411,0.0,0.5,0.1416475,0.17727985488202697,0,LOW RISK
403,0.08433989593518411,0.0,0.5,0.09228224,0.16493853995528346,0,LOW RISK
404,0.1501676388511975,0.0,0.5,0.20876347,0.2072243940915648,0,LOW RISK
405,0.05247159735138196,0.0,0.5,0.16755277,0.17738251176630454,0,LOW RISK
406,0.2427627168121327,0.0,0.5,0.10622428,0.20010861425642945,0,LOW RISK
407,0.08433989593518411,0.0,0.5,0.05117384,0.15466143911656266,0,LOW RISK
408,0.1501676388511975,0.0,0.5,0.20658445,0.2066796411659304,0,LOW RISK
409,0.0,0.0,0.5,0.07186518,0.14296629466116428,0,LOW RISK
410,0.1501676388511975,0.0,0.5,0.13049118,0.1876563233222548,0,LOW RISK
411,0.0,0.0,0.5,0.14720508,0.1618012711405754,0,LOW RISK
412,0.0,0.0,0.5,0.21619745,0.17904936149716377,0,LOW RISK
413,0.3380753863475472,0.0,0.5,0.32825354,0.27467846162362397,0,LOW RISK
414,0.1501676388511975,0.0,0.5,0.02144339,0.16039437510927357,0,LOW RISK
415,0.19811161403552438,0.0,0.5,0.04310386,0.17539828751424102,0,LOW RISK
416,0.08433989593518411,0.0,0.5,0.05085901,0.15458273211445933,0,LOW RISK
417,0.05247159735138196,0.0,0.5,0.22524455,0.19180545744453864,0,LOW RISK
418,0.23260263884577342,0.0,0.5,0.123408444,0.20237263882560172,0,LOW RISK
419,0.18271274864111228,0.0,0.5,0.096225224,0.18559885583705482,0,LOW RISK
420,0.1613686283029973,0.0,0.5,0.14237973,0.19286865839556575,0,LOW RISK
421,0.23260263884577342,0.0,0.5,0.11064181,0.19918097959858813,0,LOW RISK
422,0.05247159735138196,0.0,0.5,0.14633334,0.1720776536778112,0,LOW RISK
423,0.1821288896672544,0.0,0.5,0.23044492,0.21903700869426365,0,LOW RISK
424,0.0,0.0,0.5,0.16929993,0.1673249825835228,0,LOW RISK
425,0.1501676388511975,0.0,0.5,0.059417255,0.16988784157593884,0,LOW RISK
426,0.1613686283029973,0.0,0.5,0.18170528,0.2027000459452045,0,LOW RISK
427,0.1613686283029973,0.0,0.5,0.44109812,0.2675482566078079,0,LOW RISK
428,0.08433989593518411,0.0,0.5,0.21087694,0.19458721460726386,0,LOW RISK
429,0.1501676388511975,0.0,0.5,0.19843905,0.20464328945537247,0,LOW RISK
430,0.05247159735138196,0.0,0.5,0.23314922,0.19378162336503463,0,LOW RISK
431,0.2427627168121327,0.0,0.5,0.10181255,0.19900568059627988,0,LOW RISK
432,0.08433989593518411,0.0,0.5,0.35545045,0.2307305920305503,0,LOW RISK
433,0.1501676388511975,0.0,0.5,0.08026908,0.17510079861541428,0,LOW RISK
434,0.18271274864111228,0.0,0.5,0.16879809,0.20374207198507366,0,LOW RISK
435,0.1501676388511975,0.0,0.5,0.011511561,0.15791141813543774,0,LOW RISK
436,0.05247159735138196,0.0,0.5,0.13444802,0.16910632488285499,0,LOW RISK
437,0.19811161403552438,0.0,0.5,0.19123732,0.2124316516909912,0,LOW RISK
438,0.23260263884577342,0.0,0.5,0.045047708,0.18278245473308005,0,LOW RISK
439,0.1501676388511975,0.0,0.5,0.19055164,0.2026714374210421,0,LOW RISK
440,0.1821288896672544,0.0,0.5,0.21600664,0.21542743708834286,0,LOW RISK
441,0.1821288896672544,0.0,0.5,0.28792727,0.23340759541735287,0,LOW RISK
442,0.1501676388511975,0.0,0.5,0.32180336,0.2354843680646006,0,LOW RISK
443,0.2427627168121327,0.0,0.5,0.09404201,0.19706304601376035,0,LOW RISK
444,0.1613686283029973,0.0,0.5,0.09901178,0.18202667036846995,0,LOW RISK
445,0.1821288896672544,0.0,0.5,0.20658445,0.2130718913291418,0,LOW RISK
446,0.0,0.0,0.5,0.07788257,0.14447064325213432,0,LOW RISK
447,0.18271274864111228,0.0,0.5,0.18126963,0.20685995742566166,0,LOW RISK
448,0.08433989593518411,0.0,0.5,0.08116692,0.16215970994856482,0,LOW RISK
449,0.11630559101457214,0.0,0.5,0.14070864,0.1834382782573597,0,LOW RISK
450,0.1821288896672544,0.0,0.5,0.10253145,0.18705863993510838,0,LOW RISK
451,0.08433989593518411,0.0,0.5,0.15220152,0.179918358791138,0,LOW RISK
452,0.1501676388511975,0.0,0.5,0.24406706,0.21605029226203598,0,LOW RISK
453,0.0,0.0,0.5,0.15437461,0.16359365358948708,0,LOW RISK
454,0.2427627168121327,0.0,0.5,0.18210797,0.2190795358920572,0,LOW RISK
455,0.1821288896672544,0.0,0.5,0.059033543,0.1761841636513197,0,LOW RISK
456,0.11630559101457214,0.0,0.5,0.115818106,0.17721564461242123,0,LOW RISK
457,0.19811161403552438,0.0,0.5,0.031530503,0.1725049486030057,0,LOW RISK
458,0.1821288896672544,0.0,0.5,0.19533928,0.21026059728011723,0,LOW RISK
459,0.10432442520176018,0.0,0.5,0.07662464,0.16502104487342564,0,LOW RISK
460,0.2427627168121327,0.0,0.5,0.2354951,0.23242631970887162,0,LOW RISK
461,0.11630559101457214,0.0,0.5,0.021821842,0.1537165786023037,0,LOW RISK
462,0.1821288896672544,0.0,0.5,0.04404438,0.17243687271967764,0,LOW RISK
463,0.1821288896672544,0.0,0.5,0.03337944,0.16977063774958487,0,LOW RISK
464,0.0,0.0,0.5,0.109440334,0.1523600835353136,0,LOW RISK
465,0.19811161403552438,0.0,0.5,0.048138663,0.17665698860028534,0,LOW RISK
466,0.08433989593518411,0.0,0.5,0.14615487,0.17840669559266692,0,LOW RISK
467,0.08433989593518411,0.0,0.5,0.27624533,0.210929310637976,0,LOW RISK
468,0.08433989593518411,0.0,0.5,0.42691326,0.24859629454043036,0,LOW RISK
469,0.10432442520176018,0.0,0.5,0.037244115,0.1551759137965533,0,LOW RISK
470,0.19811161403552438,0.0,0.5,0.077999614,0.18412222635188846,0,LOW RISK
471,0.0,0.0,0.5,0.11137318,0.1528432946652174,0,LOW RISK
472,0.0,0.0,0.5,0.20534107,0.17633526772260666,0,LOW RISK
473,0.0,0.0,0.5,0.15023631,0.16255907714366913,0,LOW RISK
474,0.0,0.0,0.5,0.21816944,0.17954235896468163,0,LOW RISK
475,0.1501676388511975,0.0,0.5,0.12989654,0.18750766188760437,0,LOW RISK
476,0.0,0.0,0.5,0.15576954,0.1639423854649067,0,LOW RISK
477,0.2427627168121327,0.0,0.5,0.08558963,0.19494995146040894,0,LOW RISK
478,0.18271274864111228,0.0,0.5,0.08919435,0.18384113721437034,0,LOW RISK
479,0.08433989593518411,0.0,0.5,0.09317365,0.1651613924088729,0,LOW RISK
480,0.1501676388511975,0.0,0.5,0.057521835,0.16941398651261963,0,LOW RISK
481,0.1821288896672544,0.0,0.5,0.36768106,0.2533460419987166,0,LOW RISK
482,0.18271274864111228,0.0,0.5,0.10684082,0.18825275450832424,0,LOW RISK
483,0.08433989593518411,0.0,0.5,0.08914809,0.1641550015094531,0,LOW RISK
484,0.18271274864111228,0.0,0.5,0.26339567,0.22739146649725017,0,LOW RISK
485,0.1821288896672544,0.0,0.5,0.04678522,0.17312208305940266,0,LOW RISK
486,0.1821288896672544,0.0,0.5,0.10952583,0.18880723532185192,0,LOW RISK
487,0.1821288896672544,0.0,0.5,0.16162096,0.2018310178433382,0,LOW RISK
488,0.1613686283029973,0.0,0.5,0.25445423,0.2208872819860351,0,LOW RISK
489,0.08433989593518411,0.0,0.5,0.06650679,0.15849467622068053,0,LOW RISK
490,0.0,0.0,0.5,0.1493436,0.16233589872717857,0,LOW RISK
491,0.1613686283029973,0.0,0.5,0.24608886,0.21879594126538157,0,LOW RISK
492,0.1821288896672544,0.0,0.5,0.05386765,0.17489269025519724,0,LOW RISK
493,0.1821288896672544,0.0,0.5,0.35227773,0.24949520941719647,0,LOW RISK
494,0.1613686283029973,0.0,0.5,0.20077278,0.20746691996053576,0,LOW RISK
495,0.1501676388511975,0.0,0.5,0.1261949,0.18658225134869255,0,LOW RISK
496,0.08433989593518411,0.0,0.5,0.369486,0.23423948021557456,0,LOW RISK
497,0.08433989593518411,0.0,0.5,0.13154289,0.17475370200302726,0,LOW RISK
498,0.23260263884577342,0.0,0.5,0.1539927,0.2100187021682922,0,LOW RISK
499,0.0,0.0,0.5,0.102302566,0.1505756415426731,0,LOW RISK
1000,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1001,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1002,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1003,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1004,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1005,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1006,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1007,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1008,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1009,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1010,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1011,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1012,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1013,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1014,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1015,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1016,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1017,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1018,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1019,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1020,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1021,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1022,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1023,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1024,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1025,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1026,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1027,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1028,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1029,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1030,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1031,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1032,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1033,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1034,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1035,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1036,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1037,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1038,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1039,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1040,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1041,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1042,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1043,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1044,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1045,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1046,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1047,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1048,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1049,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1050,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1051,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1052,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1053,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1054,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1055,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1056,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1057,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1058,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1059,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1060,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1061,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1062,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1063,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1064,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1065,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1066,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1067,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1068,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1069,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1070,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1071,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1072,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1073,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1074,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1075,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1076,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1077,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1078,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1079,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1080,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1081,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1082,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1083,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1084,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1085,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1086,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1087,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1088,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1089,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1090,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1091,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1092,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1093,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1094,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1095,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1096,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1097,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1098,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1099,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1100,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1101,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1102,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1103,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1104,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1105,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1106,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1107,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1108,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1109,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1110,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1111,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1112,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1113,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1114,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1115,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1116,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1117,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1118,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1119,1.0,0.735,0.5,0.057750095,0.5599375236704945,1,MEDIUM RISK
1120,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1121,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1122,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
1123,1.0,0.74,0.5,0.057750095,0.5614375236704946,1,MEDIUM RISK
